"Bcells","CAFs","CD4_Tcells","CD8_Tcells","Endothelial","Macrophages","NKcells","otherCells","patient_id","convergeCode","convergeMessage","RMSE_weighted","Root_mean_squared_geneExpr_weighted","spearmanR","spearmanP","pearsonR","pearsonP","regline_a_x","regline_b","regline_a_x_through0","sum_mRNAProportions"
0.00311792931904389,0.0147956135870324,0.0379150115822351,0.0180385990368911,0.0201283961022061,0.018462603727192,0.000137961299381238,0.887403885346018,"TCGA-EB-A6R0",0,"",60.1418137688369,89.7553158252502,0.641568483063328,0,0.700601016205434,1.37227662246262e-15,0.474719548447109,11.8726557669958,0.522680756292159,0.151958684559158
0.100485009230936,0.0668837360597006,0.0629628031969046,1.47068654779295e-10,0.0363009400178653,0.0238796120617706,0.000412098409132189,0.709075800876621,"TCGA-D3-A5GR",0,"",69.4262128152237,202.752993631839,0.655349253103303,0,0.90678369984649,2.08281379908651e-37,0.86178699083689,7.1775071833677,0.88198226252607,0.331411457687432
0.10096529443256,0.0617015958972857,0.0303118643011133,3.65780080716319e-08,0.0563231062321613,0.0696923764294157,0.00132954770276836,0.679676178426688,"TCGA-D3-A3MR",0,"",154.555235507988,279.89166410013,0.615558594571849,0,0.778665694796329,6.12376770980842e-21,0.616324614995889,31.9409515516266,0.664004724349745,0.422935969018915
0.000344777691983198,0.0647680071037236,0.0151179987994064,0.0019740526401009,0.0733046318593803,0.0105208077999628,7.45588396224487e-09,0.833969716649559,"TCGA-ER-A42H",0,"",80.2753686862899,192.100372212607,0.688749211024616,0,0.903680877290715,9.16193609870588e-37,0.874538433563474,6.66069292280717,0.891126411130692,0.187650015008761
0.151779499620099,0.0395703510092265,0.0741316668629451,1.38036074837767e-05,0.0609451314853077,0.179582612590388,9.10726725059046e-07,0.493976024097825,"TCGA-D3-A3CB",1,"",389.283085607956,547.07009246812,0.586866189774879,1.28558557765292e-11,0.686632427785306,8.24830818338191e-15,0.431878441045861,64.4731739829555,0.460804399970871,0.661073762328907
0.696568693866979,0.0663562403134954,0.106614044769858,2.16619743833052e-08,0.0929687924692438,0.0374920725172138,2.84150628000946e-08,1.05986172168827e-07,"TCGA-ER-A1A1",0,"",231.360665086146,439.128920570433,0.68026772564696,0,0.816444355835866,2.18682637147192e-24,0.655400678999784,34.1975589542069,0.699217240879644,0.999999903391975
0.036715323768838,0.0116645804700901,0.0183388482419675,0.00866935061332975,0.0283514859330677,0.0315264051957591,0.000104746257142349,0.864629259519806,"TCGA-D3-A2JL",0,"",72.8077999705541,119.862411777874,0.536910898379971,2.4346227497246e-08,0.755025635623236,4.14337031427237e-19,0.569312659004593,12.8320701772477,0.61008338536847,0.199561090100024
0.015690868031566,0.0440257540740981,0.0245746543429335,1.80189608782879e-07,0.0386812132837257,0.0453751425275132,0.00104281140823272,0.830609376142322,"TCGA-EE-A29X",0,"",127.413155941076,207.431365301448,0.632916053019146,0,0.737513494490812,6.99290889286182e-18,0.565837257686509,22.2331026194731,0.609558884236829,0.25541434810729
0.000223998085606083,0.400599596761402,0.0183565206250679,2.99266463816083e-07,0.0549840184262776,0.0657403536619229,0.000461299126584752,0.459633914046675,"TCGA-D3-A2JA",0,"",342.229921179399,1003.20545208498,0.782334841152956,0,0.90269012843268,1.45485910490082e-36,0.878181100233113,66.188282972382,0.900963614896927,0.606275032907543
0.0354716924786461,0.050726048829362,0.0702343385352313,0.039829935801965,0.0276777148905698,0.0894045365058354,0.00585721105527192,0.680798521903119,"TCGA-D3-A51J",0,"",252.808053999099,354.854306199406,0.582697769829581,2.17532398040077e-10,0.616877241567467,1.71964114103477e-11,0.393452365183621,42.9415459767544,0.434541285687726,0.44528450612852
0.10615596525932,0.0685108560389967,0.106916484372056,1.27150850550231e-08,0.0687128536143197,0.0322349528336263,1.46727438466394e-06,0.617467407892211,"TCGA-GN-A9SD",0,"",96.4025610712376,223.918845459857,0.671904586576899,0,0.847755678499075,6.58032644705323e-28,0.749123506682922,18.0556401695886,0.792908572839401,0.428962860145324
0.125735053118065,0.083880290900984,0.158587385367212,2.10673231747221e-07,0.438863659266734,0.0283304763011405,9.81724335830716e-10,0.164602923390908,"TCGA-FS-A4F8",0,"",148.576201488004,299.9738278456,0.551533242162844,8.19434835496749e-09,0.791962253975742,4.52356437040422e-22,0.683735218273895,32.937537663474,0.751601431521739,0.846282471663819
