"T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts","patient_id"
1.17179242719382,0.870897308665029,0.837064285618885,2.40760507219276,0.227512673934273,1.31643129079995,0.331218830780753,0.846112158447327,1.37213066000488,3.9194459543051,"TCGA-EB-A4OY"
1.11126724226878,0.281668579972845,0.838574327458003,1.08056703474622,0.120661908526387,2.09145962343583,0.520394617090949,1.3760608382004,2.11484475051218,4.94347731259155,"TCGA-YD-A89C"
2.77503115147462,3.61608710748416,2.50562113832165,1.91774343681886,0.608105797391275,4.30326373050852,1.29929929297404,1.57250944488506,2.63155153654537,6.70679249242462,"TCGA-ER-A19M"
3.17169342892449,2.23633953916837,2.63650449026826,5.68608056260513,0.673227428570993,3.19314632656499,2.11343820554822,1.61313905915964,3.13822832252273,5.90383573736116,"TCGA-EE-A2M7"
3.30156980892388,3.24119952133824,2.92570304720116,4.21550773794705,1.22323805191639,3.93506479193126,1.63013392939688,1.51203487210536,2.91514194354709,4.80397167074282,"TCGA-DA-A1HW"
2.05865506244153,1.18402633234666,2.0136489331177,2.3090858791969,0.737356606066157,2.43896160162045,0.829501657190113,1.71652491913843,1.8579678346482,5.24464536969944,"TCGA-BF-A5EO"
1.25480156011333,1.00496873174868,1.88754062093438,1.65059011398252,0.696561222071061,3.05855111666672,0.660271210354231,1.66911780639116,2.3607063684216,6.18222106233592,"TCGA-ER-A3PL"
3.35543536036839,2.25208256052774,2.59790021416746,5.42336660231195,0.27698320346571,4.40552173245262,2.92159520575836,1.91398869624026,2.57015091336296,5.90799649394514,"TCGA-EE-A29N"
0.571807186600281,0.165172317937167,1.87384144984177,1.50285461363864,0.336409994154914,2.10084403280439,1.37017631159933,1.38739709656312,2.50371353210099,5.5280863958354,"TCGA-FS-A4F5"
0.917679909164762,0.440314401803118,0.941137065406423,1.75160854515656,0.166954614327506,1.49154810831207,0.503872044637568,0.690587967121069,1.49491082700373,4.05652451080771,"TCGA-EB-A553"
2.38789272971049,1.60701066590133,2.81875400814649,3.31162035407454,1.82738030109639,4.33308285074997,2.60731993746936,1.34734224149627,2.55011653839685,5.12957274167728,"TCGA-ER-A19G"
1.48379701434139,1.80438403544134,1.49724358249403,1.58867878309124,0.906015482906029,2.21103636879957,0.982466164735152,1.68929766001048,1.25724511634546,4.89304066571594,"TCGA-ER-A2NB"
1.49236784623786,0.682842934773069,1.59720179813383,0.956026620007077,0.237009321239385,2.2144200451019,0.68231029472441,1.58066688097525,2.42114272894835,5.43784501524736,"TCGA-EE-A180"
1.75215248067423,0.907044474872798,1.42308614402309,4.22064556688813,0.290084292992799,3.13661203800662,2.20964363590849,1.70388137152126,2.86404208812183,6.45047115292606,"TCGA-FW-A3R5"
1.43362299276754,0.893439877316117,1.67388809315202,1.79954178276298,0.125083292663619,3.43432548453944,0.999854042755571,1.28161416897377,2.6634898694977,5.42603316768193,"TCGA-ER-A19T"
2.39271542999382,2.70712717777318,2.21827213786746,4.57372386866831,0.68935555619362,3.27268779901622,2.41724800778416,1.5221954085634,1.9709176893792,4.51821552459419,"TCGA-D3-A2JF"
1.44791540856398,0.191815289706898,1.54251270612037,0.98075599136311,0.859387269764701,2.4611987025383,0.537044738437541,1.68449303140571,2.89222680846415,5.49643837046699,"TCGA-EE-A2GO"
3.03683182590984,2.71107635424983,2.31656469115601,4.74621862844701,0.782592311135335,3.49640810627539,1.63130704774903,1.37709897221702,2.83433278858263,5.28719727359253,"TCGA-FS-A1ZT"
1.78324205493765,2.3212065669699,2.32778517955695,3.12499211282603,0.413294949891225,2.72447889548744,0.93957693128658,1.29716539194758,2.66407205876158,4.48187214111003,"TCGA-ER-A3EV"
1.03043740185112,0.0313951962755343,1.27165269784193,1.87398519791455,0.332083738496933,1.01322035978432,0.557301215372219,1.69017288539112,2.26885455379353,3.4469891517405,"TCGA-ER-A2NE"
2.2243330244042,0.708761109183778,1.65080120831245,2.05072176972077,0.830371731836146,4.13961540195014,1.66383955493528,1.59079506258146,2.52399971244149,5.05581391860778,"TCGA-ER-A198"
1.52927463236353,1.7308790268109,1.38654959216251,1.33808840914876,0.232425679383526,2.20630183609666,0.420154005382084,1.22418820183479,2.41513868168476,6.36908946188404,"TCGA-FS-A4F4"
0.956481887251895,0.195599575449904,0.791430221376992,2.28821291963959,0.216012776683805,2.98272698850433,1.11982189150413,1.66323010297254,2.90244411283796,6.41958295017469,"TCGA-DA-A1HY"
1.11018865636355,0.322043505874256,1.91368071615011,2.37491055740275,0.255325884982667,2.4687594332427,1.52259957697575,1.46062998734855,2.65640494377318,4.96168014828169,"TCGA-ER-A42K"
1.37132216811037,0.700350934175964,1.3863716568556,1.93732883359367,0.269428592401255,2.61633468558151,0.947749798977148,1.57434342519682,3.4194765513858,6.94200991338627,"TCGA-EE-A2GN"
1.66076182654646,1.00762609237618,1.99302479672463,3.48243110746573,0.266777747047798,1.70916224824215,1.11387584505518,1.28427304882448,2.22015151714693,4.57513690872269,"TCGA-EB-A5SH"
2.91353260842979,2.88048962668782,2.70346771289003,5.06393741757771,0.778793162384127,3.66902253363873,2.2374675759815,1.29118197651278,1.63353168912897,3.97104552368083,"TCGA-GN-A4U8"
0.998223535358438,0.113167056732735,1.4104180878434,1.55323311163154,0.228309616989194,2.40286696485242,0.673605887061535,1.73106014601539,2.62350471845871,6.38848769424489,"TCGA-EE-A17Y"
2.11627986487062,1.27840113525847,2.02205661236941,4.06914486669238,0.392155496668038,2.57288211855471,1.47015059825952,1.46300869689139,1.85075086942125,4.53226926978488,"TCGA-D3-A51T"
1.76028213132907,1.01585434537976,1.23519532525552,3.8301534087595,0.203585368381006,4.24093680654449,2.12603117924111,1.78505099436126,3.42373767949795,7.51616885825565,"TCGA-D3-A1Q8"
